,Theme,Category,Source,Valence_mean,Valence_SD,Valence_N,Arousal_mean,Arousal_SD,Arousal_N,normalized_valence,normalized_arousal
571,Nude woman 9,Person,Pixabay,5.20588235294118,1.69646245384602,102,4.76237623762376,1.86627176398018,101,0.7613843351548281,0.7616707616707619
572,Nude woman 10,Person,Pixabay,5.0462962962963,1.69322045232541,108,5.17307692307692,1.46441484183166,104,0.7317344667071455,0.8635891135891135
573,Nude woman 11,Person,Pixabay,5.18518518518519,1.5597037110684,108,4.91346153846154,1.48199928542543,104,0.7575389597247534,0.7991636741636753
574,Nude woman 12,Person,Pixabay,5.20792079207921,1.35142022837582,101,4.92233009708738,1.8078766680364,103,0.7617630615520576,0.8013644712673849
575,Nude woman 13,Person,Pixabay,5.2962962962963,1.54229625661341,108,5.25961538461539,1.53910320823077,104,0.7781825541388395,0.8850642600642622
576,Nude woman 14,Person,Pixabay,5.08823529411765,1.35780064720631,102,4.95049504950495,1.73997837701371,101,0.7395264116575603,0.8083538083538089
577,Nude woman 15,Person,Wikipedia,5.2843137254902,1.4649532887521,102,5.37623762376238,1.81577248105876,101,0.7759562841530068,0.9140049140049157
578,Nude woman 16,Person,Flickr/++,4.69444444444444,1.68810203291159,108,5.45192307692308,1.42706030714857,104,0.666363084395871,0.9327868077868093
579,Nude woman 17,Person,Wikipedia,5.12962962962963,1.697125621621,108,5.21153846153846,1.5115932372868,104,0.7472171625177094,0.8731336231336234
580,Nude woman 18,Person,Wikipedia,4.99074074074074,1.71576184201409,108,5.40384615384615,1.45828221042012,104,0.7214126695001014,0.9208561708561706
581,Nude woman 19,Person,Wikipedia,4.91176470588235,1.59269956504187,102,5.46534653465347,1.60352334835289,101,0.7067395264116574,0.936117936117938
582,Nude woman 20,Person,Wikipedia,4.8921568627451,1.98462836756121,102,5.15841584158416,1.82610335560355,101,0.7030965391621138,0.8599508599508612
583,Nude woman 21,Person,Flickr/Christian Hernandez,4.76470588235294,1.42242625372699,102,4.77227722772277,1.69635602465291,101,0.6794171220400731,0.7641277641277644
584,Nude woman 22,Person,Flickr/Jenna Jameson,4.75,1.87020414698553,108,4.92307692307692,1.80448366975535,104,0.6766848816029148,0.8015498015498015
585,Office supplies 1,Object,Pixabay,4.03703703703704,0.43073347410927,108,1.88461538461538,1.2718589125187,104,0.5442218174458622,0.04753354753354715
586,Office supplies 2,Object,Pixabay,4.08910891089109,0.511840012132504,101,1.84466019417476,1.25836247118633,103,0.5538963732438824,0.03761837742420413
587,Office supplies 3,Object,Pixabay,4.23762376237624,0.763524915788413,101,2.71844660194175,1.60524554183205,103,0.5814892964706315,0.25445480785286745
588,Office supplies 4,Object,Pixabay,4.27722772277228,0.736461972965178,101,2.14705882352941,1.40294639618374,102,0.588847409331098,0.11266078913137768
589,Office supplies 5,Object,Pixabay,4.05555555555556,0.638826806320399,108,1.86538461538462,1.29268060695814,104,0.5476624165148768,0.04276129276129471
590,Opossum 1,Animal,Pixabay,3.2843137254902,1.27719875237845,102,4.06930693069307,1.79029285728662,101,0.4043715846994546,0.5896805896805907
591,Orangutan 1,Animal,Pixabay,4.94117647058824,1.20085389925739,102,3.57425742574257,1.68134787984798,101,0.7122040072859759,0.46683046683046653
592,Ornament 1,Object,Pixabay,5.24509803921569,1.0848759979312,102,2.88118811881188,1.63271019297897,101,0.7686703096539174,0.2948402948402954
593,Paintbrush 1,Object,Pixabay,4.06481481481481,0.878328362885714,108,2.10576923076923,1.37888564287668,104,0.5493827160493824,0.102414477414478
594,Paper 1,Object,Pixabay,4.15841584158416,0.484410430674789,101,1.86407766990291,1.4283443293968,103,0.5667730707496987,0.04243696476706199
595,Paper 2,Object,Pixabay,4.08910891089109,0.511840012132504,101,1.93203883495146,1.42980963988924,103,0.5538963732438824,0.059302020467070685
596,Paper 3,Object,Pixabay,4.23529411764706,0.733585668099032,102,1.82178217821782,1.19495639756403,101,0.5810564663023686,0.0319410319410323
597,Paper 4,Object,Pixabay,4.08910891089109,0.491914828013755,101,1.87378640776699,1.47315595363662,103,0.5538963732438824,0.04484625843849214
598,Paper 5,Object,Pixabay,4.36274509803922,0.952216961780489,102,2.25742574257426,1.31646090216561,101,0.6047358834244092,0.14004914004914143
599,Paperclips 1,Object,Pixabay,3.99019607843137,0.455876873233141,102,2.0,1.34164078649987,101,0.53551912568306,0.07616707616707695
600,Paperclips 2,Object,Pixabay,4.57843137254902,0.883694702330398,102,2.33663366336634,1.50517259955642,101,0.6448087431693995,0.15970515970516133
601,Paperclips 3,Object,Pixabay,4.04901960784314,0.474653620040621,102,1.84158415841584,1.27069015316344,101,0.5464480874316949,0.036855036855037215
602,Paperclips 4,Object,Pixabay,4.06930693069307,0.495124746757305,101,2.07766990291262,1.42587654766579,103,0.5502173168136492,0.09544142553851336
603,Parachuting 1,Scene,Pixabay,5.12745098039216,1.03092353700817,102,4.54455445544554,1.51343815516358,101,0.7468123861566495,0.7076167076167071
604,Parachuting 2,Person,Wikipedia,5.43137254901961,1.04842931953035,102,4.33663366336634,1.63264955041045,101,0.8032786885245911,0.6560196560196575
605,Parachuting 3,Person,Wikipedia,5.38613861386139,1.20805874881732,101,4.78640776699029,1.74698892460261,103,0.7948745694241567,0.7676343598673698
606,Parachuting 4,Person,Wikipedia,4.80392156862745,1.15217586396799,102,5.20792079207921,1.53829016562655,101,0.6867030965391624,0.8722358722358734
607,Parade 1,Person,Pixabay,5.64814814814815,0.998267797071225,108,3.48076923076923,1.55782253579304,104,0.8435539364501121,0.4436306936306942
608,Parasailing 1,Scene,Pixabay,5.65686274509804,1.01956210790008,102,3.96039603960396,1.62432011672089,101,0.845173041894354,0.5626535626535634
609,Parasailing 2,Person,Pixabay,5.12871287128713,1.19719143278453,101,4.3495145631068,1.74731580063215,103,0.7470468358311247,0.6592161446530397
610,Parasailing 3,Scene,Pixabay,5.13861386138614,1.1491710313987,101,4.27184466019417,1.65798232421147,103,0.7488863640462413,0.6399417952816007
611,Parasailing 4,Scene,Pixabay,5.30555555555556,1.25644754611447,108,4.20192307692308,1.77567057040655,104,0.7799028536733468,0.6225902475902492
612,Party 1,Person,Pixabay,4.51960784313725,0.919862152359698,102,2.94059405940594,1.4270373658613,101,0.6338797814207646,0.30958230958231026
613,Path 1,Scene,Pixabay,4.81372549019608,1.01210878917535,102,2.73267326732673,1.70229896968136,101,0.6885245901639352,0.2579852579852582
614,Penguins 1,Animal,Pixabay,5.66336633663366,0.99274596672837,101,3.74757281553398,1.61923757538178,103,0.8463813594474201,0.5098399370244036
615,Penguins 2,Animal,Pixabay,6.20792079207921,0.875406553358705,101,4.6504854368932,1.73605783914715,103,0.9475554112788337,0.7339042484673549
616,Performance 1,Scene,Pixabay,5.57425742574257,1.08946348863526,101,3.86407766990291,1.72096953801367,103,0.8298256055113705,0.5387514610815582
617,Performance 2,Scene,Pixabay,4.7037037037037,1.22481552499408,108,3.49038461538462,1.80611255714626,104,0.6680833839303781,0.4460168210168229
618,Phone 1,Object,Pixabay,4.50980392156863,0.829470760998123,102,2.40594059405941,1.39411776993038,101,0.6320582877959937,0.17690417690417864
619,Picnic 1,Person,Pixabay,6.05940594059406,1.07537697741971,101,3.72815533980583,1.75003739319872,103,0.9199624880520846,0.5050213496815457
620,Picnic 2,Person,Pixabay,5.90740740740741,1.05491317831203,108,3.47115384615385,1.6660908888437,104,0.8917223234163135,0.4412445662445679
621,Picnic 3,Person,Pixabay,4.5462962962963,1.18703478253142,108,3.26923076923077,1.66768701651823,104,0.6388382918437575,0.39113589113589214
622,Picnic 4,Person,Pixabay,5.02970297029703,1.0531423982022,101,3.22330097087379,1.51419453016946,103,0.7286515536799586,0.3797380787672066
623,Pig 1,Animal,Wikipedia,4.53921568627451,1.07787440833686,102,3.24752475247525,1.6149671240868,101,0.6375227686703101,0.38574938574938716
624,Pig 2,Animal,Wikipedia,4.69444444444444,1.28585644271717,108,3.20192307692308,1.75919116284259,104,0.666363084395871,0.374432999433001
625,Pigeon 1,Animal,Pixabay,4.55882352941176,1.01057310876243,102,2.42574257425743,1.53196954704371,101,0.6411657559198539,0.18181818181818368
626,Pigeon 2,Animal,Pixabay,4.53921568627451,0.929937383471192,102,2.27722772277228,1.38649783181358,101,0.6375227686703101,0.14496314496314647
627,Pigeon 3,Animal,Pixabay,4.62745098039216,1.0616778112031,102,2.63366336633663,1.51474600033951,101,0.6539162112932615,0.23341523341523324
628,Pigeon 4,Animal,Pixabay,5.11881188118812,0.972492968744466,101,3.21359223300971,1.51883911704581,103,0.7452073076160082,0.3773287850957765
629,Pigeon 5,Animal,Pixabay,4.52777777777778,1.2489871285774,108,2.50961538461538,1.52006126797632,104,0.6353976927747429,0.2026318276318273
630,Pigeon 6,Animal,Flickr/internets_dairy,2.32407407407407,1.1007958353379,108,3.81730769230769,2.01337480812652,104,0.2259664035620316,0.5271451521451522
631,Pinecone 1,Object,Pixabay,4.63725490196078,0.876415016368574,102,2.06930693069307,1.40895298532332,101,0.6557377049180325,0.09336609336609428
632,Pinecone 2,Object,Pixabay,4.42156862745098,0.969191502496266,102,2.12871287128713,1.39759340536963,101,0.6156648451730422,0.10810810810810925
633,Pinecone 3,Object,Pixabay,5.2037037037037,1.07442015884996,108,2.42307692307692,1.53719140998075,104,0.7609795587937662,0.18115668115668113
634,Pinecone 4,Object,Pixabay,4.54901960784314,0.950533471688317,102,2.34653465346535,1.47942991428696,101,0.6393442622950829,0.16216216216216378
635,Plane crash 1,Object,Pixabay,2.59803921568627,1.32201319567394,102,4.00990099009901,1.70584319036042,101,0.2768670309653912,0.5749385749385757
636,Plane crash 2,Scene,Pixabay,2.81372549019608,1.19180694958806,102,3.87128712871287,1.68323121606411,101,0.3169398907103832,0.540540540540541
637,Plane crash 3,Scene,Pixabay,2.23529411764706,1.04527669924516,102,4.12871287128713,1.82023826097922,101,0.20947176684881666,0.6044226044226054
638,Plane crash 4,Object,Pixabay,2.04950495049505,1.04284454856668,101,4.10679611650485,1.91952108691778,103,0.17495356092986394,0.5989838028672977
639,Police 1,Person,Pixabay,2.58823529411765,1.12885591058416,102,4.27722772277228,1.69775623621996,101,0.2750455373406202,0.6412776412776428
640,Police 2,Person,Pixabay,2.38888888888889,1.25923380749226,108,4.56730769230769,1.75579165381054,104,0.2380085003035829,0.7132630882630884
641,Police 3,Person,Pixabay,4.28703703703704,1.21556052933805,108,3.39423076923077,1.68614150917026,104,0.5906699048775561,0.42215554715554815
642,Police 4,Person,Pixabay,3.2843137254902,1.30783965908255,102,3.77227722772277,1.70224080622462,101,0.4043715846994546,0.5159705159705162
643,Police 5,Person,Pixabay,2.43137254901961,1.2388896651467,102,4.03960396039604,1.77155746211749,101,0.24590163934426304,0.5823095823095831
644,Pollution 1,Scene,Pixabay,2.47524752475248,1.33112027560203,101,3.62135922330097,1.85301294057241,103,0.2540532741798783,0.4785191192958189
645,Power lines 1,Scene,Pixabay,3.97058823529412,1.11209268750532,102,2.67326732673267,1.40789851119382,101,0.5318761384335163,0.24324324324324317
646,Present 1,Object,Pixabay,5.50980392156863,1.13229022308391,102,2.98019801980198,1.72615293656038,101,0.8178506375227697,0.31941031941032016
647,Present 2,Object,Pixabay,5.49019607843137,1.06933029878764,102,3.08910891089109,1.67391164582238,101,0.8142076502732241,0.34643734643734747
648,Prison 1,Scene,Pixabay,4.02941176470588,1.23043807986224,102,2.76237623762376,1.56300041491668,101,0.5428051001821493,0.26535626535626555
649,Prison 2,Object,Pixabay,2.62037037037037,1.18177430829638,108,3.18269230769231,1.68237247573916,104,0.28101598866626215,0.36966074466074605
650,Pumpkin 1,Object,Pixabay,4.85294117647059,1.06610291353514,102,2.30693069306931,1.39816003559983,101,0.6958105646630244,0.15233415233415384
651,Raccoon 1,Animal,Flickr/chad thomas,3.6039603960396,1.29675909806557,101,4.11650485436893,1.59841202370516,103,0.4637594907031684,0.6013930965387279
652,Rafting 1,Person,Wikipedia,4.58333333333333,1.39508482976591,108,4.36538461538461,1.83841263477037,104,0.645719489981785,0.6631544131544125
653,Rafting 2,Person,Wikipedia,4.82352941176471,1.18915699157493,102,4.82178217821782,1.75724807357391,101,0.690346083788708,0.7764127764127766
654,Rafting 3,Person,Wikipedia,5.09803921568627,1.1214365250138,102,4.22772277227723,1.66662046140573,101,0.7413479052823311,0.6289926289926302
655,Rafting 4,Person,Wikipedia,5.58333333333333,1.01507331349795,108,4.04807692307692,1.71447185500323,104,0.8315118397085609,0.5844122094122093
656,Rafting 5,Person,Wikipedia,5.18627450980392,0.930563463468149,102,4.83168316831683,1.53015886058078,101,0.7577413479052825,0.7788697788697792
657,Rafting 6,Person,Wikipedia,4.99074074074074,1.08080422090782,108,4.11538461538461,1.65058208213288,104,0.7214126695001014,0.6011151011151005
658,Railroad 1,Scene,Pixabay,4.26470588235294,1.11627448439867,102,2.95049504950495,1.58981909426049,101,0.5865209471766851,0.3120393120393127
659,Rainbow 1,Scene,Wikipedia,6.23148148148148,0.991614198809208,108,4.05769230769231,1.78900049697944,104,0.9519328071240641,0.5867983367983381
660,Rainbow 2,Scene,Pixabay,6.25742574257426,0.95554660112979,101,4.90291262135922,1.70071820530585,103,0.9567530523544168,0.7965458839245245
661,Research 1,Scene,Pixabay,4.48514851485149,1.37560067887551,101,4.37864077669903,1.85301294057241,103,0.6274775018485469,0.6664440256673276
662,Road 1,Scene,Pixabay,5.05882352941176,1.16740831184706,102,3.37623762376238,1.54176188270767,101,0.7340619307832419,0.4176904176904194
663,Rock climbing 1,Person,Wikipedia,4.53921568627451,1.05934379676831,102,4.25742574257426,1.53397174254635,101,0.6375227686703101,0.6363636363636378
664,Rock climbing 2,Person,Wikipedia,4.67647058823529,1.02601569773453,102,4.64356435643564,1.52042203625074,101,0.6630236794171217,0.7321867321867319
665,Rock climbing 3,Person,Wikipedia,4.54901960784314,1.17420671329725,102,4.46534653465347,1.65870043368683,101,0.6393442622950829,0.6879606879606899
666,Rock climbing 4,Person,Wikipedia,4.24074074074074,1.32460800317037,108,4.23076923076923,1.80737845463184,104,0.5820684072050195,0.6297486297486302
667,Rocks 1,Object,Pixabay,4.67647058823529,0.956082815770439,102,2.41584158415842,1.48504092019495,101,0.6630236794171217,0.17936117936118123
668,Rocks 2,Object,Pixabay,4.30693069306931,0.731335412207364,101,2.10679611650485,1.39966817747765,103,0.5943659939764478,0.10266930655280136
669,Rocks 3,Object,Pixabay,4.31372549019608,0.674579328495119,102,2.1980198019802,1.35661197090545,101,0.5956284153005472,0.12530712530712657
670,Rocks 4,Object,Pixabay,4.51960784313725,0.951605128158669,102,2.17821782178218,1.40993644965977,101,0.6338797814207646,0.12039312039312165
671,Rocks 5,Object,Pixabay,4.48039215686275,0.841149521760358,102,2.16831683168317,1.37163629968511,101,0.6265938069216771,0.11793611793611909
672,Rocks 6,Object,Pixabay,4.20588235294118,0.694222769252683,102,1.85148514851485,1.24407506697837,101,0.5755919854280521,0.039312039312039734
673,Rocks 7,Object,Pixabay,4.31372549019608,0.703321570001209,102,1.92079207920792,1.27814841326688,101,0.5956284153005472,0.05651105651105711
674,Rollercoaster 1,Scene,Wikipedia,5.44554455445545,1.20395388221271,101,4.70873786407767,1.58195131404947,103,0.8059117387148564,0.7483600104959336
675,Rollercoaster 2,Scene,Wikipedia,5.37254901960784,1.21802931753114,102,5.11881188118812,1.42328583715901,101,0.7923497267759562,0.850122850122851
676,Rollercoaster 3,Scene,Wikipedia,5.10891089108911,1.12161481890184,101,4.39805825242718,1.76201647977672,103,0.7433677794008916,0.6712626130101855
677,Roofing 1,Object,Pixabay,4.01980198019802,0.423797074548704,101,2.00970873786408,1.33941123757951,103,0.5410196757380661,0.07857636983850709
678,Roofing 2,Object,Pixabay,4.05940594059406,0.341226674755003,101,2.12621359223301,1.39803511730757,103,0.5483777885985326,0.10748789389566177
679,Roofing 3,Object,Pixabay,3.92592592592593,0.636927550622616,108,2.07692307692308,1.39132058307896,104,0.5235782230317761,0.09525609525609685
680,Roofing 4,Object,Pixabay,3.56862745098039,0.949307240081243,102,2.34653465346535,1.32238907712032,101,0.4571948998178507,0.16216216216216378
681,Roofing 5,Object,Pixabay,4.04950495049505,0.384089511019564,101,1.92233009708738,1.38400753984933,103,0.546538260383416,0.05689272679564054
682,Rooster 1,Animal,Flickr/Craig Marren,4.32352941176471,1.17027342752281,102,3.45544554455446,1.58445418031098,101,0.59744990892532,0.43734643734643924
683,Rubber duck 1,Object,Pixabay,5.41176470588235,1.04694691607484,102,3.76237623762376,1.87162237030596,101,0.7996357012750454,0.5135135135135137
684,Rugby 1,Person,Pixabay,4.22222222222222,1.05310695938863,108,3.98076923076923,1.74033123301211,104,0.5786278081360048,0.5677093177093182
685,Rugby 2,Person,Wikipedia,5.35294117647059,1.04972470529257,102,3.06930693069307,1.58907158896366,101,0.7887067395264123,0.3415233415233424
686,Running away 1,Person,Pixabay,4.57843137254902,1.21407810039449,102,3.56435643564356,1.54541801195766,101,0.6448087431693995,0.46437346437346405
687,Sad face 1,Person,Pixabay,2.68627450980392,1.03388522408028,102,4.33663366336634,1.80153949566904,101,0.29326047358834256,0.6560196560196575
688,Sad face 2,Person,Pixabay,3.04950495049505,1.05239001918264,101,4.27184466019417,1.82678424602232,103,0.3607459106566399,0.6399417952816007
689,Sad face 3,Person,Pixabay,3.13861386138614,0.787777925183196,101,3.42718446601942,1.85557951281635,103,0.3773016645926894,0.4303332458672278
690,Sad face 4,Person,Pixabay,3.47058823529412,0.919598301810037,102,2.89108910891089,1.39929260770584,101,0.4389799635701283,0.2972972972972978
691,Sad face 5,Person,Pixabay,4.33333333333333,1.17172406893832,102,3.10891089108911,1.53558451476309,101,0.5992714025500909,0.35135135135135237
692,Sad face 6,Person,Pixabay,3.64356435643564,1.26161926440461,101,3.76470588235294,1.79204220351335,102,0.4711176035636348,0.5140916317386911
693,Sad face 7,Person,Pixabay,3.13861386138614,1.08655145271908,101,3.79611650485437,1.70558036411376,103,0.3773016645926894,0.5218864053815521
694,Sad face 8,Person,Wikipedia,2.62962962962963,1.156797000686,108,4.16346153846154,1.98592414193883,104,0.28273628820076957,0.6130457380457391
695,Sad face 9,Person,Pixabay,2.31481481481481,0.903245944587621,108,4.25961538461539,1.83808253989051,104,0.2242461040275243,0.636907011907014
696,Sad pose 1,Person,Pixabay,2.88235294117647,1.01760851122619,102,3.67326732673267,1.43602862708993,101,0.329690346083789,0.49140049140049136
697,Sad pose 2,Person,Pixabay,3.59803921568627,0.987644501737968,102,3.28712871287129,1.51879316342527,101,0.4626593806921671,0.3955773955773971
698,Sad pose 3,Person,Wikipedia,2.87037037037037,0.986758997672538,108,3.74038461538462,1.75706724046862,104,0.32746407609795614,0.508056133056135
699,Sad pose 4,Person,Pixabay,2.84259259259259,0.977905802059496,108,3.31730769230769,1.57199040905275,104,0.3223031774944342,0.40306652806652826
700,Sad pose 5,Person,Pixabay,3.11764705882353,0.947055025187997,102,3.35643564356436,1.5465067631009,101,0.37340619307832473,0.4127764127764144
701,Sad pose 6,Person,Pixabay,3.31683168316832,1.00926401966291,101,3.19417475728155,1.69808572976486,103,0.4104131724647884,0.37251019775291616
702,Sad pose 7,Person,Wikipedia,2.74074074074074,1.27792450284052,108,3.67307692307692,1.72047807587292,104,0.30337988261485554,0.4913532413532413
703,Sailing 1,Scene,Wikipedia,4.59405940594059,1.21801656656863,101,4.45631067961165,1.67903274576627,103,0.6477123122148277,0.685718375038764
704,Sailing 2,Scene,Wikipedia,5.30392156862745,1.02241430139088,102,4.56435643564356,1.43816439661228,101,0.7795992714025504,0.7125307125307123
705,Sailing 3,Scene,Wikipedia,5.45098039215686,1.04953974807057,102,3.62376237623762,1.63616310402426,101,0.8069216757741348,0.4791154791154789
706,Satellite 1,Object,Pixabay,5.06862745098039,1.21263810214084,102,3.83168316831683,1.7092062890751,101,0.7358834244080147,0.5307125307125312
707,Scared cat 1,Animal,Pixabay,4.6078431372549,1.40125023909943,102,4.54455445544554,1.5654057140259,101,0.6502732240437159,0.7076167076167071
708,Scared face 1,Person,Pixabay,3.89108910891089,0.747007230206106,101,3.20388349514563,1.69404506792939,103,0.5171058089415501,0.37491949142434633
709,Scared face 2,Person,Pixabay,3.77450980392157,1.01383364918499,102,3.1980198019802,1.61876373804331,101,0.4954462659380698,0.3734643734643747
710,Scared face 3,Person,Pixabay,3.0462962962963,1.29256868983048,108,4.11538461538461,1.73657229788467,104,0.36014976725359343,0.6011151011151005
711,Scared face 4,Person,Pixabay,2.97029702970297,0.910554177899969,101,3.48543689320388,1.91415817605005,103,0.346029684935707,0.44478900789580395
712,Scared face 5,Person,Flickr/Dee Teal,3.02970297029703,1.0045441308828,101,3.69902912621359,1.85681020737236,103,0.3570668542264067,0.49779346866725527
713,Scary face 1,Person,Flickr/Filemon Pi,1.77777777777778,0.989036473754859,108,4.51923076923077,2.13605556648738,104,0.12446873102610884,0.7013324513324523
714,Scary face 2,Person,Pixabay,3.03960396039604,1.11284133711152,101,3.96116504854369,1.88867797988635,103,0.35890638244152334,0.562844397795855
715,School 1,Person,Pixabay,5.14705882352941,1.1292427921551,102,3.14851485148515,1.38120337831806,101,0.7504553734061933,0.36117936117936233
716,School 2,Person,Pixabay,5.83333333333333,1.06318532547418,102,3.96039603960396,1.69068502139936,101,0.877959927140255,0.5626535626535634
717,School 3,Person,Pixabay,5.08910891089109,1.09634857505257,101,3.39805825242718,1.72262798451783,103,0.7396887229706584,0.4231053648529373
718,School 4,Person,Pixabay,4.56481481481481,1.16228222277808,108,3.31730769230769,1.60862012312503,104,0.6422788909127704,0.40306652806652826
719,School 5,Person,Pixabay,4.53921568627451,1.04048321435546,102,2.63366336633663,1.30171250495052,101,0.6375227686703101,0.23341523341523324
720,School 6,Person,Pixabay,5.6078431372549,1.15318639700595,102,3.0990099009901,1.48664017499225,101,0.8360655737704918,0.3488943488943499
721,School 7,Person,Pixabay,5.64705882352941,1.0958703654592,102,3.19,1.57438459999038,100,0.8433515482695813,0.37147420147420224
722,School 8,Person,Pixabay,5.28712871287129,0.983225647177354,101,3.33980582524272,1.5374628837111,103,0.7764792872729906,0.4086496028243613
723,Seal 1,Animal,Pixabay,4.63725490196078,1.13267593161718,102,3.89108910891089,1.52905846911758,101,0.6557377049180325,0.545454545454546
724,Severed finger 1,Person,Wikipedia,1.67326732673267,0.906740435748722,101,4.36893203883495,2.33048968708521,103,0.1050514887554327,0.6640347319958975
725,Shark 1,Animal,Pixabay,3.75925925925926,1.45890991420441,108,4.11538461538461,1.81850088856254,104,0.4926128314106461,0.6011151011151005
726,Shark 2,Animal,Pixabay,3.65686274509804,1.47919631670404,102,4.56435643564356,1.56470982347628,101,0.47358834244080195,0.7125307125307123
727,Shark 3,Animal,Pixabay,3.81188118811881,1.22239822715127,101,4.33980582524272,1.64229274251657,103,0.5023895832206172,0.6568068509816093
728,Shark 4,Animal,Pixabay,3.07920792079208,1.11967109739273,101,4.61165048543689,1.81622863783093,103,0.3662644953019898,0.7242670737816368
729,Shark 5,Animal,Pixabay,3.59803921568627,1.42994705933692,102,4.44554455445545,1.68804767423644,101,0.4626593806921671,0.6830466830466849
730,Shark 6,Animal,Wikipedia,3.89814814814815,1.42697519979769,108,3.94230769230769,1.73947276398318,104,0.5184173244282542,0.5581648081648083
731,Shark 7,Animal,Wikipedia,3.81188118811881,1.1892255571348,101,4.28155339805825,1.65930221412706,103,0.5023895832206172,0.6423510889530308
732,Shark 8,Animal,Wikipedia,4.06862745098039,1.276286413133,102,4.44554455445545,1.72322515954679,101,0.5500910746812386,0.6830466830466849
733,Shark 9,Animal,Wikipedia,3.88235294117647,1.34454613526005,102,4.43564356435644,1.77434969261506,101,0.515482695810565,0.6805896805896823
734,Shark 10,Animal,Wikipedia,3.23762376237624,1.15020445879405,101,4.46601941747573,1.61982529910459,103,0.3956969467438555,0.688127668710194
735,Shark 11,Animal,Wikipedia,3.71287128712871,1.13434239683939,101,4.35922330097087,1.6261006464524,103,0.4839943010694511,0.6616254383244672
736,Shooting 1,Person,Wikipedia,3.34313725490196,1.39656649715456,102,4.42574257425743,1.64527526361679,101,0.4153005464480876,0.6781326781326799
737,Shot 1,Object,Pixabay,2.76470588235294,1.18719630270363,102,4.21782178217822,1.81991186817406,101,0.3078324225865211,0.6265356265356278
738,Shot 2,Person,Pixabay,3.69607843137255,1.26482664789811,102,4.11881188118812,1.53809706269059,101,0.48087431693989136,0.6019656019656029
739,Shot 3,Object,Pixabay,1.91666666666667,0.977551776958906,108,4.17307692307692,2.0310325830101,104,0.15027322404371685,0.6154318654318653
740,Shot 4,Object,Pixabay,2.54901960784314,1.1909514540687,102,3.6039603960396,1.79487719870075,101,0.26775956284153096,0.474201474201474
741,Shot 5,Object,Pixabay,3.02941176470588,1.05732599722823,102,3.71287128712871,1.77390323108881,101,0.35701275045537334,0.5012285012285013
742,Siblings 1,Person,Pixabay,6.2037037037037,1.00242005539733,108,3.98076923076923,1.86423033511019,104,0.9467719085205422,0.5677093177093182
743,Sidewalk 1,Object,Pixabay,4.31372549019608,0.703321570001209,102,2.2970297029703,1.38956507192319,101,0.5956284153005472,0.1498771498771514
744,Sidewalk 2,Object,Pixabay,4.56862745098039,1.1389573477664,102,2.41584158415842,1.36577689783268,101,0.6429872495446267,0.17936117936118123
745,Sidewalk 3,Object,Pixabay,4.2970297029703,0.575231335298166,101,2.23300970873786,1.47664088519395,103,0.5925264657613313,0.13399012428138618
746,Sidewalk 4,Object,Pixabay,5.46078431372549,1.09609178472589,102,3.38613861386139,1.55544396896644,101,0.8087431693989076,0.4201474201474219
747,Sidewalk 5,Object,Pixabay,4.46078431372549,0.779331633262111,102,1.98019801980198,1.33401797603932,101,0.6229508196721316,0.07125307125307198
748,Sidewalk 6,Object,Pixabay,2.83333333333333,1.47643760003553,102,1.92079207920792,1.27814841326688,101,0.3205828779599269,0.05651105651105711
749,Skier 1,Person,Wikipedia,5.47222222222222,0.911590305310013,108,4.22115384615385,1.79512138632337,104,0.8108682452944748,0.6273625023625041
750,Skijump 1,Scene,Wikipedia,4.5,1.14968786121183,102,3.99009900990099,1.77479604183101,101,0.6302367941712208,0.5700245700245707
751,Skijump 2,Scene,Wikipedia,4.86138613861386,1.06798598277596,101,4.19417475728155,1.63933422896569,103,0.6973795740229763,0.6206674459101642
752,Skinhead 1,Person,Wikipedia,3.05555555555556,1.28857911556553,108,3.34615384615385,1.77779852282312,104,0.36187006678810074,0.4102249102249119
753,Sky 1,Scene,Pixabay,4.64705882352941,0.929676392367438,102,2.87128712871287,1.68916172308417,101,0.6575591985428053,0.2923832923832928
754,Skydiving 1,Scene,Pixabay,5.23148148148148,1.27232572007785,108,4.68269230769231,1.59041072473066,104,0.7661404573972882,0.7418966168966182
755,Skydiving 2,Person,Pixabay,5.33333333333333,1.13742224918334,102,4.6039603960396,1.72672642836549,101,0.785063752276867,0.7223587223587221
756,Skydiving 3,Person,Pixabay,5.07920792079208,1.2544573991717,101,5.04854368932039,1.71714903242063,103,0.7378491947555418,0.8326852889959696
757,Skydiving 4,Person,Pixabay,5.3921568627451,1.23606580254441,102,4.3960396039604,1.58163970562699,101,0.7959927140255018,0.6707616707616725
758,Skydiving 5,Person,Pixabay,4.8921568627451,1.27354547392716,102,5.11881188118812,1.45111769827862,101,0.7030965391621138,0.850122850122851
759,Skyscraper 1,Scene,Wikipedia,4.12962962962963,0.843807487817605,108,2.25,1.39868176495286,104,0.5614248127909335,0.138206388206389
760,Skyscraper 2,Scene,Wikipedia,4.49019607843137,0.853009791120152,102,2.89108910891089,1.48930178338045,101,0.628415300546448,0.2972972972972978
761,Sleepy pose 1,Person,Wikipedia,2.58823529411765,1.64919987306459,102,3.47524752475248,1.62230736548868,101,0.2750455373406202,0.44226044226044425
